0	1.676
1	1.876
2	2.048
3	2.019
4	2.073
5	2.143
6	2.204
7	2.267
8	2.335
9	2.305
10	2.309
11	2.386
12	2.416
13	2.457
14	2.488
15	2.539
16	2.524
17	2.566
18	2.588
19	2.599
20	2.564
21	2.602
22	2.561
23	2.602
24	2.643
25	2.634
26	2.601
27	2.634
28	2.609
29	2.612
30	2.600
31	2.651
32	2.584
33	2.672
34	2.634
35	2.671
36	2.693
37	2.631
38	2.726
39	2.686
40	2.663
41	2.773
42	2.718
43	2.706
44	2.724
45	2.758
46	2.755
47	2.786
48	2.783
49	2.806
50	2.747
51	2.839
52	2.790
53	2.818
54	2.794
55	2.827
56	2.815
57	2.806
58	2.815
59	2.839
60	2.789
61	2.886
62	2.832
63	2.848
64	2.857
65	2.791
66	2.778
67	2.774
68	2.791
69	2.816
70	2.832
71	2.875
72	2.875
73	2.883
74	2.907
75	2.899
76	2.915
77	2.896
78	2.877
79	2.880
80	2.907
81	2.875
82	2.918
83	2.866
84	2.919
85	2.934
86	2.906
87	2.918
88	2.918
89	2.919
90	2.949
91	2.956
92	2.960
93	2.925
94	2.919
95	2.961
96	2.963
97	2.952
98	2.936
99	2.966
100	2.971
101	2.978
102	2.992
103	3.000
104	2.993
105	2.997
106	2.992
107	3.022
108	3.028
109	2.971
110	2.961
111	2.944
112	2.940
113	2.896
114	2.882
115	2.880
116	2.903
117	2.885
118	2.925
119	2.941
120	2.951
121	2.951
122	2.944
123	2.978
124	2.963
125	2.952
126	2.937
127	2.945
128	2.957
129	2.958
130	2.919
131	2.946
132	3.008
133	2.946
134	2.958
135	2.972
136	2.975
137	3.002
138	2.960
139	2.933
140	2.965
141	2.963
142	2.997
143	3.015
144	3.041
145	3.020
146	3.037
147	3.025
148	3.065
149	3.054
150	3.065
151	3.023
152	3.000
153	3.008
154	3.000
155	2.973
156	3.012
157	3.032
158	3.042
159	3.036
160	3.059
161	3.088
162	3.043
163	3.102
164	3.070
165	3.090
166	3.080
167	3.064
168	3.023
169	3.046
170	3.047
171	3.031
172	3.033
173	2.983
174	2.967
175	2.951
176	2.975
177	2.974
178	3.023
179	2.982
180	2.998
181	2.999
182	2.950
183	2.977
184	2.965
185	2.954
186	2.932
187	2.944
188	2.949
189	2.916
190	2.971
191	2.969
192	2.996
193	3.036
194	3.045
195	3.021
196	3.022
197	3.011
198	3.012
199	3.005
200	2.996
201	3.047
202	3.030
203	3.054
204	3.038
205	3.063
206	2.980
207	3.016
208	2.995
209	2.975
210	3.008
211	2.955
212	3.006
213	3.010
214	2.971
215	2.970
216	3.009
217	2.977
218	2.960
219	2.990
220	2.987
221	2.983
222	3.002
223	2.961
224	2.977
225	2.996
226	2.998
227	3.019
228	2.960
229	2.984
230	2.969
231	2.956
232	2.942
233	2.997
234	3.020
235	2.993
236	3.031
237	3.045
238	3.011
239	3.003
240	2.992
241	2.960
242	2.969
243	2.990
244	3.026
245	2.933
246	2.940
247	2.951
248	2.978
249	2.969
250	2.938
251	2.940
252	2.949
253	2.946
254	2.957
255	2.968
256	2.980
257	2.979
258	2.964
259	2.987
260	3.020
261	2.987
262	2.962
263	2.940
264	2.929
265	2.994
266	2.989
267	2.996
268	3.015
269	3.022
270	2.984
271	2.962
272	2.977
273	3.026
274	3.011
275	3.000
276	2.998
277	2.956
278	2.985
279	3.003
280	3.023
281	3.027
282	3.011
283	3.041
284	3.053
285	3.061
286	3.052
287	3.002
288	3.051
289	3.068
290	2.986
291	3.014
292	3.050
293	2.987
294	2.982
295	3.020
296	3.010
297	3.036
298	3.030
299	3.035
