Procedure,Pose,ELE,VDW,INT,GAS,PBSUR/GBSUR,PBCAL/GB,PBSOL/GBSOL,PBELE/GBELE,PBTOT/GBTOT
PB4,pose006,0.00,-8.40,0.00,-8.40,-1.68,3.63,1.95,3.63,-6.45
PB4,pose007,0.00,-14.14,-0.00,-14.14,-2.34,8.92,6.58,8.92,-7.56
PB4,pose008,0.00,-12.37,0.00,-12.37,-1.83,9.62,7.79,9.62,-4.58
PB4,pose009,0.00,-12.86,0.00,-12.86,-2.13,6.39,4.26,6.39,-8.61
GB1,pose001,0.00,-12.57,0.00,-12.57,-1.65,4.04,2.40,4.04,-10.17
GB1,pose002,0.00,-16.51,-0.00,-16.51,-1.92,4.00,2.08,4.00,-14.43
GB1,pose003,0.00,-11.53,0.00,-11.53,-1.32,5.48,4.16,5.48,-7.37
GB1,pose004,0.00,-14.99,0.00,-14.99,-1.79,4.29,2.50,4.29,-12.49
GB1,pose005,0.00,-17.14,0.00,-17.14,-2.29,5.81,3.53,5.81,-13.62
GB1,pose006,0.00,-8.40,0.00,-8.40,-1.11,3.20,2.09,3.20,-6.31
GB1,pose007,0.00,-14.14,-0.00,-14.14,-1.85,5.24,3.40,5.24,-10.75
GB1,pose008,0.00,-12.37,0.00,-12.37,-1.50,5.44,3.93,5.44,-8.43
GB1,pose009,0.00,-12.86,0.00,-12.86,-1.48,3.52,2.04,3.52,-10.82
GB2,pose001,0.00,-12.57,0.00,-12.57,-1.15,5.04,3.89,5.04,-8.67
GB2,pose002,0.00,-16.51,-0.00,-16.51,-1.34,5.03,3.69,5.03,-12.82
GB2,pose003,0.00,-11.53,0.00,-11.53,-0.92,6.36,5.45,6.36,-6.08
GB2,pose004,0.00,-14.99,0.00,-14.99,-1.24,5.22,3.98,5.22,-11.01
GB2,pose005,0.00,-17.14,0.00,-17.14,-1.59,6.65,5.07,6.65,-12.08
GB2,pose006,0.00,-8.40,0.00,-8.40,-0.77,3.87,3.09,3.87,-5.31
GB2,pose007,0.00,-14.14,-0.00,-14.14,-1.28,6.21,4.93,6.21,-9.21
GB2,pose008,0.00,-12.37,0.00,-12.37,-1.04,6.44,5.40,6.44,-6.97
GB2,pose009,0.00,-12.86,0.00,-12.86,-1.03,4.37,3.34,4.37,-9.53
GB5,pose001,0.00,-12.57,0.00,-12.57,-1.15,5.22,4.08,5.22,-8.49
GB5,pose002,0.00,-16.51,-0.00,-16.51,-1.34,5.16,3.82,5.16,-12.69
GB5,pose003,0.00,-11.53,0.00,-11.53,-0.92,6.62,5.70,6.62,-5.83
GB5,pose004,0.00,-14.99,0.00,-14.99,-1.24,5.32,4.07,5.32,-10.92
GB5,pose005,0.00,-17.14,0.00,-17.14,-1.59,6.83,5.24,6.83,-11.90
GB5,pose006,0.00,-8.40,0.00,-8.40,-0.77,3.95,3.18,3.95,-5.22
GB5,pose007,0.00,-14.14,-0.00,-14.14,-1.28,6.42,5.14,6.42,-9.01
GB5,pose008,0.00,-12.37,0.00,-12.37,-1.04,6.68,5.64,6.68,-6.73
GB5,pose009,0.00,-12.86,0.00,-12.86,-1.03,4.51,3.48,4.51,-9.38
GB6,pose001,0.00,-12.57,0.00,-12.57,-1.55,7.01,5.47,7.01,-7.10
GB6,pose002,0.00,-16.51,-0.00,-16.51,-1.66,7.41,5.75,7.41,-10.76
GB6,pose003,0.00,-11.53,0.00,-11.53,-1.19,13.14,11.96,13.14,0.43
GB6,pose004,0.00,-14.99,0.00,-14.99,-1.54,7.72,6.18,7.72,-8.81
GB6,pose005,0.00,-17.14,0.00,-17.14,-2.12,11.47,9.35,11.47,-7.79
GB6,pose006,0.00,-8.40,0.00,-8.40,-1.17,4.16,3.00,4.16,-5.40
GB6,pose007,0.00,-14.14,-0.00,-14.14,-1.62,10.85,9.23,10.85,-4.92
GB6,pose008,0.00,-12.37,0.00,-12.37,-1.27,10.47,9.20,10.47,-3.17
GB6,pose009,0.00,-12.86,0.00,-12.86,-1.48,6.84,5.35,6.84,-7.51
GB7,pose001,0.00,-12.57,0.00,-12.57,-1.15,4.69,3.54,4.69,-9.02
GB7,pose002,0.00,-16.51,-0.00,-16.51,-1.34,4.13,2.80,4.13,-13.71
GB7,pose003,0.00,-11.53,0.00,-11.53,-0.92,7.20,6.28,7.20,-5.25
GB7,pose004,0.00,-14.99,0.00,-14.99,-1.24,4.88,3.64,4.88,-11.36
GB7,pose005,0.00,-17.14,0.00,-17.14,-1.59,7.01,5.42,7.01,-11.72
GB7,pose006,0.00,-8.40,0.00,-8.40,-0.77,3.69,2.92,3.69,-5.48
GB7,pose007,0.00,-14.14,-0.00,-14.14,-1.28,5.41,4.12,5.41,-10.02
GB7,pose008,0.00,-12.37,0.00,-12.37,-1.04,6.79,5.75,6.79,-6.62
GB7,pose009,0.00,-12.86,0.00,-12.86,-1.03,3.96,2.93,3.96,-9.94
GB8,pose001,0.00,-12.57,0.00,-12.57,-1.15,5.06,3.92,5.06,-8.65
GB8,pose002,0.00,-16.51,-0.00,-16.51,-1.34,4.88,3.55,4.88,-12.97
GB8,pose003,0.00,-11.53,0.00,-11.53,-0.92,7.02,6.10,7.02,-5.43
GB8,pose004,0.00,-14.99,0.00,-14.99,-1.24,5.58,4.34,5.58,-10.65
GB8,pose005,0.00,-17.14,0.00,-17.14,-1.59,7.06,5.47,7.06,-11.67
GB8,pose006,0.00,-8.40,0.00,-8.40,-0.77,3.67,2.89,3.67,-5.51
GB8,pose007,0.00,-14.14,-0.00,-14.14,-1.28,5.88,4.60,5.88,-9.54
GB8,pose008,0.00,-12.37,0.00,-12.37,-1.04,6.68,5.64,6.68,-6.73
GB8,pose009,0.00,-12.86,0.00,-12.86,-1.03,4.26,3.23,4.26,-9.63
