Procedure,Pose,ELE,VDW,INT,GAS,PBSUR/GBSUR,PBCAL/GB,PBSOL/GBSOL,PBELE/GBELE,PBTOT/GBTOT
GB6,pose005,0.00,-12.69,-0.00,-12.69,-1.39,7.41,6.02,7.41,-6.67
GB6,pose006,0.00,-12.54,-0.00,-12.54,-1.53,6.68,5.15,6.68,-7.39
GB6,pose007,0.00,-10.41,-0.00,-10.41,-1.50,7.61,6.11,7.61,-4.30
GB6,pose008,0.00,-13.80,-0.00,-13.81,-1.49,8.84,7.34,8.84,-6.46
GB6,pose009,0.00,-14.86,0.00,-14.86,-1.78,22.63,20.85,22.63,5.99
GB6,pose010,0.00,-12.86,-0.00,-12.86,-1.76,11.80,10.04,11.80,-2.83
GB7,pose001,0.00,-14.50,-0.00,-14.51,-1.17,6.52,5.35,6.52,-9.16
GB7,pose002,0.00,-14.60,0.00,-14.59,-1.22,3.86,2.64,3.86,-11.95
GB7,pose003,0.00,-19.12,0.00,-19.12,-1.69,12.11,10.42,12.11,-8.71
GB7,pose004,0.00,-20.02,0.00,-20.02,-1.66,11.83,10.17,11.83,-9.85
GB7,pose005,0.00,-12.69,-0.00,-12.69,-1.12,4.07,2.95,4.07,-9.74
GB7,pose006,0.00,-12.54,-0.00,-12.54,-1.16,5.33,4.17,5.33,-8.37
GB7,pose007,0.00,-10.41,-0.00,-10.41,-0.95,4.00,3.05,4.00,-7.36
GB7,pose008,0.00,-13.80,-0.00,-13.81,-1.23,5.42,4.19,5.42,-9.62
GB7,pose009,0.00,-14.86,0.00,-14.86,-1.39,10.47,9.08,10.47,-5.78
GB7,pose010,0.00,-12.86,-0.00,-12.86,-1.29,6.42,5.13,6.42,-7.73
GB8,pose001,0.00,-14.50,-0.00,-14.51,-1.17,8.91,7.74,8.91,-6.76
GB8,pose002,0.00,-14.60,0.00,-14.59,-1.22,4.70,3.48,4.70,-11.12
GB8,pose003,0.00,-19.12,0.00,-19.12,-1.69,11.85,10.16,11.85,-8.96
GB8,pose004,0.00,-20.02,0.00,-20.02,-1.66,12.72,11.06,12.72,-8.96
GB8,pose005,0.00,-12.69,-0.00,-12.69,-1.12,4.29,3.17,4.29,-9.52
GB8,pose006,0.00,-12.54,-0.00,-12.54,-1.16,5.16,4.01,5.16,-8.53
GB8,pose007,0.00,-10.41,-0.00,-10.41,-0.95,4.00,3.06,4.00,-7.35
GB8,pose008,0.00,-13.80,-0.00,-13.81,-1.23,5.18,3.95,5.18,-9.85
GB8,pose009,0.00,-14.86,0.00,-14.86,-1.39,10.52,9.13,10.52,-5.72
GB8,pose010,0.00,-12.86,-0.00,-12.86,-1.29,6.38,5.09,6.38,-7.77
