Procedure,Pose,ELE,VDW,INT,GAS,PBSUR/GBSUR,PBCAL/GB,PBSOL/GBSOL,PBELE/GBELE,PBTOT/GBTOT
GB5,pose006,0.00,-45.39,-0.00,-45.40,-3.80,20.70,16.90,20.70,-28.50
GB5,pose007,0.00,-48.46,-0.00,-48.46,-4.17,18.38,14.21,18.38,-34.25
GB5,pose008,0.00,-50.88,-0.00,-50.88,-4.07,18.50,14.44,18.51,-36.45
GB5,pose009,0.00,-55.17,-0.00,-55.17,-4.74,24.18,19.44,24.18,-35.73
GB5,pose010,0.00,-52.86,-0.00,-52.86,-4.68,20.05,15.36,20.05,-37.50
GB6,pose001,0.00,-55.45,-0.00,-55.45,-5.69,43.96,38.27,43.96,-17.18
GB6,pose002,0.00,-57.18,-0.00,-57.18,-5.22,50.96,45.74,50.96,-11.44
GB6,pose003,0.00,-52.88,-0.00,-52.88,-5.52,42.16,36.65,42.16,-16.24
GB6,pose004,0.00,-54.34,-0.00,-54.34,-5.21,38.30,33.09,38.30,-21.26
GB6,pose005,0.00,-51.81,-0.00,-51.81,-5.17,30.14,24.97,30.14,-26.84
GB6,pose006,0.00,-45.39,-0.00,-45.40,-4.83,41.45,36.62,41.45,-8.78
GB6,pose007,0.00,-48.46,-0.00,-48.46,-4.99,32.47,27.48,32.47,-20.98
GB6,pose008,0.00,-50.88,-0.00,-50.88,-5.04,28.66,23.61,28.66,-27.27
GB6,pose009,0.00,-55.17,-0.00,-55.17,-5.36,50.35,44.99,50.35,-10.18
GB6,pose010,0.00,-52.86,-0.00,-52.86,-5.22,32.87,27.66,32.87,-25.21
GB7,pose001,0.00,-55.45,-0.00,-55.45,-4.80,26.26,21.46,26.26,-33.99
GB7,pose002,0.00,-57.18,-0.00,-57.18,-4.83,31.13,26.30,31.13,-30.88
GB7,pose003,0.00,-52.88,-0.00,-52.88,-4.89,25.72,20.83,25.72,-32.05
GB7,pose004,0.00,-54.34,-0.00,-54.34,-4.44,28.24,23.80,28.24,-30.54
GB7,pose005,0.00,-51.81,-0.00,-51.81,-4.18,22.53,18.35,22.53,-33.46
GB7,pose006,0.00,-45.39,-0.00,-45.40,-3.80,24.10,20.30,24.10,-25.10
GB7,pose007,0.00,-48.46,-0.00,-48.46,-4.17,20.43,16.26,20.43,-32.20
GB7,pose008,0.00,-50.88,-0.00,-50.88,-4.07,19.70,15.63,19.70,-35.25
GB7,pose009,0.00,-55.17,-0.00,-55.17,-4.74,29.12,24.38,29.12,-30.79
GB7,pose010,0.00,-52.86,-0.00,-52.86,-4.68,23.72,19.04,23.72,-33.82
GB8,pose001,0.00,-55.45,-0.00,-55.45,-4.80,27.45,22.66,27.45,-32.80
GB8,pose002,0.00,-57.18,-0.00,-57.18,-4.83,32.92,28.09,32.92,-29.09
GB8,pose003,0.00,-52.88,-0.00,-52.88,-4.89,27.12,22.23,27.12,-30.65
GB8,pose004,0.00,-54.34,-0.00,-54.34,-4.44,30.40,25.96,30.40,-28.39
GB8,pose005,0.00,-51.81,-0.00,-51.81,-4.18,25.73,21.55,25.73,-30.26
GB8,pose006,0.00,-45.39,-0.00,-45.40,-3.80,24.64,20.83,24.64,-24.56
GB8,pose007,0.00,-48.46,-0.00,-48.46,-4.17,22.29,18.12,22.29,-30.34
GB8,pose008,0.00,-50.88,-0.00,-50.88,-4.07,21.17,17.10,21.17,-33.78
GB8,pose009,0.00,-55.17,-0.00,-55.17,-4.74,32.05,27.31,32.05,-27.86
GB8,pose010,0.00,-52.86,-0.00,-52.86,-4.68,25.29,20.61,25.29,-32.26
