1.732	-4415.117
1.894	-4541.505
1.979	-4626.927
1.986	-4670.631
2.125	-4738.537
2.206	-4709.350
2.319	-4695.335
2.353	-4789.243
2.496	-4801.225
2.452	-4857.388
2.467	-4853.792
2.485	-4904.167
2.489	-4901.330
2.504	-4890.055
2.550	-4908.905
2.559	-4877.146
2.582	-4899.807
2.557	-4876.011
2.515	-4903.865
2.548	-4912.928
2.554	-4912.866
2.640	-4922.958
2.746	-4970.921
2.755	-4929.781
2.734	-4907.934
2.728	-4977.079
2.694	-4992.371
2.620	-4967.549
2.723	-4966.273
2.706	-5016.360
2.724	-4992.568
2.722	-5045.226
2.723	-5018.069
2.743	-4979.552
2.738	-5077.637
2.726	-5041.702
2.782	-5025.219
2.781	-5037.202
2.783	-5072.346
2.835	-5090.422
2.837	-5030.482
2.792	-5043.997
2.793	-5007.460
2.820	-5051.929
2.795	-5001.146
2.788	-5045.935
2.816	-5044.307
2.776	-5035.709
2.795	-5059.334
2.852	-5077.421
2.877	-5112.384
2.841	-5102.066
2.838	-5093.367
2.890	-5082.104
2.837	-5133.964
2.817	-5092.550
2.799	-5130.564
2.855	-5168.438
2.873	-5171.782
2.841	-5144.448
2.823	-5162.588
2.873	-5153.932
2.905	-5158.276
2.872	-5127.774
2.929	-5133.834
2.921	-5062.994
2.949	-5088.657
2.901	-5029.912
2.860	-5048.638
2.882	-5075.011
2.869	-5068.291
2.833	-5065.536
2.868	-5109.656
2.919	-5107.610
2.911	-5109.673
2.926	-5152.117
2.956	-5131.980
2.885	-5094.843
2.913	-5093.634
2.902	-5094.155
2.896	-5137.843
2.926	-5146.062
2.901	-5123.527
2.862	-5206.194
2.901	-5162.844
2.888	-5190.363
2.903	-5136.235
2.925	-5180.512
2.936	-5108.250
2.919	-5153.223
2.965	-5102.910
2.957	-5121.416
2.987	-5154.378
2.969	-5192.882
2.949	-5102.077
2.972	-5149.076
2.951	-5143.139
2.962	-5134.609
2.933	-5145.525
2.950	-5202.926
2.961	-5191.898
2.974	-5176.653
3.001	-5196.212
3.017	-5150.169
2.966	-5148.191
3.018	-5175.567
2.989	-5165.656
2.991	-5161.496
2.994	-5201.539
2.977	-5201.482
3.029	-5202.614
2.973	-5135.207
2.970	-5187.098
2.935	-5213.856
2.981	-5177.462
2.998	-5193.835
3.018	-5186.918
