Procedure,Pose,ELE,VDW,INT,GAS,PBSUR/GBSUR,PBCAL/GB,PBSOL/GBSOL,PBELE/GBELE,PBTOT/GBTOT
GB2,pose002,0.00,-61.44,0.00,-61.44,-5.46,20.53,15.06,20.53,-46.38
GB2,pose003,0.00,-61.95,0.00,-61.95,-5.36,24.43,19.07,24.43,-42.88
GB2,pose004,0.00,-52.93,0.00,-52.93,-4.83,22.67,17.85,22.67,-35.08
GB2,pose005,0.00,-54.27,0.00,-54.27,-5.09,21.49,16.40,21.49,-37.87
GB2,pose006,0.00,-64.80,-0.00,-64.80,-5.92,20.38,14.47,20.38,-50.34
GB2,pose007,0.00,-62.07,0.00,-62.07,-5.64,20.95,15.31,20.95,-46.77
GB2,pose008,0.00,-60.58,0.00,-60.58,-5.49,20.22,14.73,20.22,-45.85
GB2,pose009,0.00,-56.59,0.00,-56.59,-5.23,18.55,13.32,18.55,-43.27
GB2,pose010,0.00,-60.11,0.00,-60.11,-5.32,18.73,13.40,18.73,-46.70
GB5,pose001,0.00,-58.70,0.00,-58.70,-5.51,22.74,17.23,22.74,-41.47
GB5,pose002,0.00,-61.44,0.00,-61.44,-5.46,21.84,16.37,21.84,-45.07
GB5,pose003,0.00,-61.95,0.00,-61.95,-5.36,25.87,20.51,25.87,-41.44
GB5,pose004,0.00,-52.93,0.00,-52.93,-4.83,24.63,19.80,24.63,-33.12
GB5,pose005,0.00,-54.27,0.00,-54.27,-5.09,22.52,17.43,22.52,-36.84
GB5,pose006,0.00,-64.80,-0.00,-64.80,-5.92,21.27,15.35,21.27,-49.45
GB5,pose007,0.00,-62.07,0.00,-62.07,-5.64,22.19,16.55,22.19,-45.53
GB5,pose008,0.00,-60.58,0.00,-60.58,-5.49,21.38,15.89,21.38,-44.69
GB5,pose009,0.00,-56.59,0.00,-56.59,-5.23,19.90,14.67,19.90,-41.91
GB5,pose010,0.00,-60.11,0.00,-60.11,-5.32,20.14,14.82,20.14,-45.28
GB6,pose001,0.00,-58.70,0.00,-58.70,-5.88,52.14,46.26,52.14,-12.43
GB6,pose002,0.00,-61.44,0.00,-61.44,-5.85,44.82,38.97,44.82,-22.47
GB6,pose003,0.00,-61.95,0.00,-61.95,-5.86,53.94,48.08,53.94,-13.87
GB6,pose004,0.00,-52.93,0.00,-52.93,-5.40,54.60,49.19,54.60,-3.73
GB6,pose005,0.00,-54.27,0.00,-54.27,-6.01,48.90,42.89,48.90,-11.38
GB6,pose006,0.00,-64.80,-0.00,-64.80,-5.63,34.81,29.18,34.81,-35.63
GB6,pose007,0.00,-62.07,0.00,-62.07,-6.00,41.59,35.59,41.59,-26.48
GB6,pose008,0.00,-60.58,0.00,-60.58,-6.03,44.31,38.28,44.31,-22.30
GB6,pose009,0.00,-56.59,0.00,-56.59,-6.01,35.89,29.88,35.89,-26.70
GB6,pose010,0.00,-60.11,0.00,-60.11,-5.70,37.03,31.33,37.03,-28.78
GB7,pose001,0.00,-58.70,0.00,-58.70,-5.51,26.91,21.40,26.91,-37.30
GB7,pose002,0.00,-61.44,0.00,-61.44,-5.46,24.02,18.55,24.02,-42.89
GB7,pose003,0.00,-61.95,0.00,-61.95,-5.36,29.30,23.94,29.30,-38.01
GB7,pose004,0.00,-52.93,0.00,-52.93,-4.83,27.82,22.99,27.82,-29.93
GB7,pose005,0.00,-54.27,0.00,-54.27,-5.09,26.72,21.63,26.72,-32.64
GB7,pose006,0.00,-64.80,-0.00,-64.80,-5.92,21.21,15.29,21.21,-49.51
GB7,pose007,0.00,-62.07,0.00,-62.07,-5.64,26.02,20.38,26.02,-41.69
GB7,pose008,0.00,-60.58,0.00,-60.58,-5.49,24.15,18.66,24.15,-41.91
GB7,pose009,0.00,-56.59,0.00,-56.59,-5.23,22.44,17.21,22.44,-39.38
GB7,pose010,0.00,-60.11,0.00,-60.11,-5.32,22.06,16.74,22.06,-43.37
GB8,pose001,0.00,-58.70,0.00,-58.70,-5.51,32.49,26.98,32.49,-31.72
GB8,pose002,0.00,-61.44,0.00,-61.44,-5.46,29.79,24.32,29.79,-37.11
GB8,pose003,0.00,-61.95,0.00,-61.95,-5.36,37.09,31.73,37.09,-30.22
GB8,pose004,0.00,-52.93,0.00,-52.93,-4.83,33.43,28.60,33.43,-24.32
GB8,pose005,0.00,-54.27,0.00,-54.27,-5.09,33.36,28.27,33.36,-26.00
GB8,pose006,0.00,-64.80,-0.00,-64.80,-5.92,26.48,20.56,26.48,-44.24
GB8,pose007,0.00,-62.07,0.00,-62.07,-5.64,29.95,24.31,29.95,-37.76
GB8,pose008,0.00,-60.58,0.00,-60.58,-5.49,27.41,21.92,27.41,-38.66
GB8,pose009,0.00,-56.59,0.00,-56.59,-5.23,24.63,19.40,24.63,-37.18
GB8,pose010,0.00,-60.11,0.00,-60.11,-5.32,25.57,20.25,25.57,-39.86
