1.813	-4447.248
1.999	-4607.707
2.004	-4618.410
2.097	-4637.695
2.107	-4621.460
2.212	-4608.372
2.205	-4682.585
2.242	-4708.898
2.296	-4737.994
2.329	-4821.085
2.368	-4826.066
2.481	-4773.002
2.453	-4858.080
2.479	-4846.606
2.448	-4813.612
2.448	-4916.146
2.462	-4867.070
2.442	-4900.909
2.510	-4822.690
2.450	-4866.209
2.544	-4885.264
2.495	-4867.539
2.548	-4885.307
2.574	-4931.070
2.536	-4908.966
2.549	-4978.417
2.575	-5016.325
2.531	-4989.580
2.571	-4992.058
2.550	-4990.005
2.591	-4915.340
2.596	-4992.513
2.570	-4989.989
2.565	-4987.672
2.546	-4992.592
2.619	-4987.967
2.607	-4998.494
2.637	-5043.113
2.677	-5081.980
2.602	-5049.774
2.600	-5075.238
2.586	-5037.226
2.617	-5082.773
2.623	-5056.148
2.625	-5047.748
2.679	-5101.924
2.660	-5093.297
2.725	-5080.288
2.710	-5076.898
2.745	-5071.333
2.684	-5061.928
2.761	-5077.645
2.781	-5103.177
2.773	-5134.080
2.724	-5165.302
2.771	-5122.870
2.737	-5132.072
2.735	-5098.944
2.745	-5083.271
2.856	-5067.426
2.791	-5125.310
2.849	-5098.523
2.823	-5131.848
2.873	-5123.294
2.879	-5130.499
2.863	-5142.318
2.815	-5159.678
2.846	-5128.391
2.877	-5140.949
2.833	-5096.387
2.830	-5103.480
2.884	-5116.781
2.848	-5145.061
2.846	-5100.968
2.802	-5089.608
2.895	-5040.915
2.889	-5136.858
2.855	-5128.985
2.929	-5176.190
2.929	-5115.675
2.942	-5092.188
2.931	-5101.526
2.895	-5181.971
2.956	-5183.662
2.903	-5121.933
2.918	-5115.449
2.891	-5099.131
2.919	-5136.382
2.893	-5118.434
2.976	-5127.614
2.899	-5138.154
2.852	-5116.976
2.971	-5161.422
2.937	-5156.376
3.000	-5177.106
3.011	-5189.827
2.994	-5151.163
2.902	-5184.385
2.861	-5155.872
2.893	-5214.848
2.987	-5139.535
3.078	-5195.659
3.062	-5183.222
3.045	-5239.582
3.036	-5159.730
3.015	-5143.646
3.018	-5164.577
3.002	-5202.362
3.027	-5148.498
2.979	-5171.592
3.036	-5172.839
2.997	-5187.876
2.996	-5183.685
2.966	-5164.713
2.968	-5183.156
2.947	-5186.495
2.864	-5168.824
2.925	-5208.474
2.953	-5203.816
2.947	-5179.477
2.923	-5189.962
2.920	-5243.830
2.940	-5251.376
2.954	-5240.037
2.994	-5192.675
3.017	-5221.504
2.950	-5187.388
2.911	-5149.452
2.983	-5205.291
2.981	-5216.815
2.890	-5188.128
2.937	-5210.148
2.918	-5245.984
2.956	-5275.407
2.955	-5241.984
2.971	-5246.719
2.988	-5234.820
2.966	-5238.038
2.970	-5233.921
3.011	-5184.958
3.034	-5239.067
3.011	-5246.200
3.058	-5283.590
2.955	-5286.711
2.991	-5244.062
2.966	-5231.108
2.958	-5162.043
3.012	-5203.634
3.004	-5278.696
3.070	-5275.122
3.028	-5246.729
3.007	-5242.326
3.007	-5265.028
3.028	-5218.163
3.061	-5217.364
3.067	-5230.483
3.110	-5209.149
3.093	-5205.864
3.124	-5224.747
3.121	-5228.867
3.102	-5242.748
3.136	-5185.837
3.142	-5164.145
3.187	-5201.778
3.205	-5178.125
