0.000	-4527.984
1.053	-4602.623
1.289	-4611.313
1.333	-4664.525
1.513	-4729.715
1.533	-4739.913
1.618	-4739.568
1.669	-4727.321
1.724	-4732.425
1.788	-4791.631
1.711	-4874.481
1.835	-4865.921
1.850	-4879.201
1.812	-4856.669
1.903	-4860.506
2.001	-4844.397
2.109	-4866.156
2.127	-4956.152
2.168	-4892.907
2.035	-4888.956
2.038	-4895.856
1.977	-4972.144
2.005	-4927.914
2.029	-4968.761
2.028	-4923.090
2.101	-4957.194
2.137	-4946.328
2.158	-4989.100
2.178	-4917.487
2.178	-4990.685
2.115	-5002.451
2.105	-5031.492
2.182	-4924.928
2.165	-4980.887
2.160	-4986.425
2.218	-4967.170
2.216	-4964.675
2.280	-4926.605
2.258	-4907.599
2.310	-5003.000
2.218	-4990.274
2.288	-4999.808
2.214	-5016.357
2.291	-5018.835
2.389	-5012.616
2.309	-5076.793
2.340	-5029.123
2.325	-5002.390
2.336	-5046.804
2.394	-4933.302
2.351	-5043.963
2.362	-5027.166
2.313	-4975.289
2.303	-4980.280
2.350	-4967.738
2.344	-5031.555
2.351	-5025.272
2.339	-5019.498
2.299	-5002.969
2.305	-5034.517
2.335	-5026.852
2.362	-4987.764
2.352	-5026.490
2.363	-5067.545
2.420	-5019.760
2.481	-5002.107
2.397	-4985.139
2.387	-4979.533
2.414	-4984.537
2.403	-5050.730
2.458	-4994.277
2.431	-5039.635
2.406	-5070.935
2.386	-5076.703
2.422	-5121.376
2.370	-5068.393
2.357	-5099.140
2.388	-5040.316
2.340	-5099.926
2.393	-5074.055
2.347	-5031.049
2.304	-5039.063
2.389	-5018.141
2.365	-5071.999
2.348	-5103.938
2.384	-5026.731
2.363	-5071.775
2.350	-5097.932
2.331	-5043.352
2.355	-5089.740
2.346	-5056.112
2.482	-5069.535
2.440	-5093.929
2.442	-5077.725
2.441	-5058.473
2.383	-5042.971
2.355	-5025.201
2.428	-5084.222
2.403	-5096.263
2.356	-5074.454
2.358	-5011.456
2.296	-5062.597
2.337	-5041.450
2.383	-5069.258
2.334	-5057.646
2.316	-5105.655
2.365	-5100.442
2.335	-5109.492
2.385	-5032.391
2.407	-5084.396
2.438	-5070.508
2.408	-5069.532
2.441	-5133.066
2.441	-5099.344
2.408	-5134.153
2.436	-5135.803
2.436	-5152.431
2.404	-5108.483
2.437	-5118.902
2.421	-5142.758
2.490	-5126.076
2.437	-5150.322
2.414	-5142.058
2.429	-5174.028
2.461	-5138.235
2.459	-5115.639
2.391	-5155.964
2.460	-5111.132
2.376	-5090.865
2.453	-5129.543
2.455	-5155.284
2.403	-5182.396
2.435	-5181.498
2.384	-5147.874
2.343	-5158.636
2.357	-5186.636
2.366	-5135.041
2.453	-5137.882
2.431	-5136.782
2.450	-5173.493
2.454	-5145.860
2.478	-5177.947
2.452	-5152.527
2.477	-5164.249
2.465	-5157.560
2.479	-5144.627
2.484	-5159.607
2.471	-5195.528
2.478	-5184.685
2.475	-5167.718
2.478	-5188.020
2.474	-5206.847
2.532	-5197.889
2.591	-5127.461
2.557	-5205.483
2.518	-5189.792
2.551	-5144.374
2.510	-5219.081
2.536	-5201.336
2.478	-5146.676
2.514	-5187.818
2.524	-5201.291
2.557	-5205.034
2.430	-5161.433
2.527	-5232.968
2.527	-5250.604
2.518	-5200.478
2.505	-5171.529
2.507	-5196.000
2.513	-5221.015
2.510	-5209.326
2.526	-5222.353
2.497	-5217.292
2.503	-5198.090
2.517	-5172.920
2.505	-5179.078
2.542	-5227.930
2.540	-5205.730
2.525	-5188.888
2.530	-5209.475
2.577	-5155.608
2.591	-5198.154
2.626	-5191.371
2.591	-5157.888
2.536	-5143.347
2.600	-5181.778
2.657	-5216.435
2.660	-5196.858
2.628	-5172.584
2.628	-5195.152
2.617	-5182.936
2.632	-5167.115
2.640	-5184.200
2.634	-5209.928
2.538	-5182.151
2.490	-5232.969
2.578	-5226.271
2.566	-5239.923
2.587	-5258.434
2.561	-5233.793
2.624	-5209.310
2.527	-5218.198
2.612	-5234.275
2.608	-5253.368
2.603	-5218.089
2.614	-5264.821
2.683	-5258.480
2.625	-5212.625
2.598	-5285.127
2.622	-5261.445
2.591	-5235.435
2.622	-5227.574
