1.766	-4527.984
1.950	-4602.623
2.080	-4611.313
2.087	-4664.525
2.143	-4729.715
2.145	-4739.913
2.213	-4739.568
2.266	-4727.321
2.308	-4732.425
2.343	-4791.631
2.215	-4874.481
2.219	-4865.921
2.132	-4879.201
2.188	-4856.669
2.285	-4860.506
2.370	-4844.397
2.454	-4866.156
2.434	-4956.152
2.455	-4892.907
2.323	-4888.956
2.327	-4895.856
2.327	-4972.144
2.335	-4927.914
2.334	-4968.761
2.321	-4923.090
2.442	-4957.194
2.500	-4946.328
2.425	-4989.100
2.450	-4917.487
2.476	-4990.685
2.434	-5002.451
2.406	-5031.492
2.456	-4924.928
2.427	-4980.887
2.456	-4986.425
2.543	-4967.170
2.545	-4964.675
2.550	-4926.605
2.575	-4907.599
2.612	-5003.000
2.561	-4990.274
2.601	-4999.808
2.540	-5016.357
2.599	-5018.835
2.681	-5012.616
2.638	-5076.793
2.648	-5029.123
2.624	-5002.390
2.624	-5046.804
2.666	-4933.302
2.641	-5043.963
2.642	-5027.166
2.560	-4975.289
2.557	-4980.280
2.583	-4967.738
2.614	-5031.555
2.667	-5025.272
2.611	-5019.498
2.598	-5002.969
2.605	-5034.517
2.621	-5026.852
2.648	-4987.764
2.647	-5026.490
2.673	-5067.545
2.699	-5019.760
2.687	-5002.107
2.651	-4985.139
2.653	-4979.533
2.687	-4984.537
2.716	-5050.730
2.777	-4994.277
2.748	-5039.635
2.667	-5070.935
2.689	-5076.703
2.732	-5121.376
2.644	-5068.393
2.621	-5099.140
2.673	-5040.316
2.639	-5099.926
2.657	-5074.055
2.615	-5031.049
2.566	-5039.063
2.630	-5018.141
2.616	-5071.999
2.618	-5103.938
2.656	-5026.731
2.639	-5071.775
2.656	-5097.932
2.605	-5043.352
2.622	-5089.740
2.616	-5056.112
2.754	-5069.535
2.727	-5093.929
2.704	-5077.725
2.717	-5058.473
2.678	-5042.971
2.644	-5025.201
2.714	-5084.222
2.688	-5096.263
2.647	-5074.454
2.640	-5011.456
2.578	-5062.597
